,fecha,año_hecho,calle,estado,ciudad,precio,año_renovado,metros_cuadrados,pisos,habitaciones,baños,codigo_zip
1820,10/07/2019,01/01/2015,1301 CEDAR OAKS BLVD,TX,DALLAS,466220.0,0.0,539.0,2.0,3.0,2.0,75216.0
1821,06/08/2019,01/01/2015,3000 LASCA ST,TX,DALLAS,400580.0,0.0,890.0,2.0,4.0,3.0,75227.0
1822,19/06/2019,01/01/2015,1200 BEACON ST,TX,DALLAS,374120.0,0.0,564.0,2.0,3.0,3.0,75206.0
1823,13/08/2019,01/01/2015,2800 BOEING CT,TX,DALLAS,335070.0,0.0,725.0,2.0,4.0,3.0,75228.0
1824,12/08/2019,01/01/2015,9601 CLOISTER DR,TX,DALLAS,233370.0,0.0,415.0,2.0,3.0,2.0,75228.0
1825,01/08/2019,01/01/2015,7526 HUNNICUT RD,TX,DALLAS,231950.0,0.0,399.0,2.0,2.0,2.0,75227.0
1826,23/07/2019,01/01/2014,8100 MELINDA LN,TX,DALLAS,267310.0,0.0,506.0,2.0,3.0,2.0,75217.0
1827,29/07/2019,01/01/2014,9801 GOODING DR,TX,DALLAS,642350.0,0.0,674.0,2.0,4.0,3.0,75220.0
1828,28/07/2019,01/01/2014,4000 LEMMON TREE PL,TX,DALLAS,460680.0,0.0,637.0,2.0,3.0,2.0,75219.0
1829,16/07/2019,01/01/2014,8801 CHERRYBROOK DR,TX,DALLAS,331210.0,0.0,768.0,2.0,3.0,3.0,75217.0
1830,10/06/2019,01/01/2014,401 ALBRIGHT ST,TX,DALLAS,712910.0,0.0,811.0,2.0,4.0,3.0,75203.0
1831,18/06/2019,01/01/2014,5001 PERSHING ST,TX,DALLAS,653430.0,0.0,744.0,2.0,4.0,3.0,75206.0
1832,15/07/2019,01/01/2014,1700 PLATE DR,TX,DALLAS,534290.0,0.0,872.0,2.0,4.0,3.0,75217.0
1833,07/08/2019,01/01/2014,8600 MOSSWOOD DR,TX,DALLAS,477020.0,0.0,866.0,2.0,4.0,3.0,75227.0
1834,16/07/2019,01/01/2014,3400 SALISBURY DR,TX,DALLAS,360.0,0.0,1036.0,2.0,5.0,3.0,75229.0
1835,31/07/2019,01/01/2014,1 DUNCANNON CT,TX,DALLAS,973330.0,0.0,1113.0,2.0,4.0,4.0,75225.0
1836,14/06/2019,01/01/2014,1 POSTAGE DUE ST,TX,DALLAS,841350.0,0.0,1210.0,1.0,4.0,4.0,75204.0
1837,04/07/2019,01/01/2014,6900 GALEMEADOW CIR,TX,DALLAS,500350.0,0.0,850.0,2.0,4.0,3.0,75214.0
1838,15/07/2019,01/01/2014,6400 SECO BLVD,TX,DALLAS,1059980.0,0.0,1027.0,2.0,5.0,3.0,75217.0
1839,07/08/2019,01/01/2014,2727 MCCUTCHEON LN,TX,DALLAS,1056320.0,0.0,1109.0,2.0,4.0,4.0,75227.0
1840,17/06/2019,01/01/2014,3700 ALICE CIR,TX,DALLAS,1034150.0,0.0,1042.0,2.0,4.0,3.0,75205.0
1841,25/06/2019,01/01/2014,2700 GAY ST,TX,DALLAS,862810.0,0.0,1039.0,2.0,4.0,3.0,75210.0
1842,31/07/2019,01/01/2014,1 LAURESTON PL,TX,DALLAS,783170.0,0.0,978.0,2.0,4.0,3.0,75225.0
1843,01/08/2019,01/01/2014,4601 CLOVER HAVEN ST,TX,DALLAS,737940.0,0.0,530.0,2.0,3.0,2.0,75227.0
1844,14/08/2019,01/01/2014,11400 REEDER RD,TX,DALLAS,662550.0,0.0,1122.0,2.0,4.0,3.0,75229.0
1845,12/06/2019,01/01/2014,2300 LANARK AVE,TX,DALLAS,631790.0,0.0,817.0,1.0,2.0,2.0,75203.0
1846,10/06/2019,01/01/2014,320 R L THORNTON FWY,TX,DALLAS,421600.0,0.0,558.0,2.0,2.0,3.0,75203.0
1847,08/07/2019,01/01/2014,1201 SILVER MILL DR,TX,DALLAS,364550.0,0.0,722.0,2.0,4.0,3.0,75215.0
1848,21/07/2019,01/01/2014,6800 LUCY ST,TX,DALLAS,358680.0,0.0,430.0,2.0,2.0,2.0,75217.0
1849,24/07/2019,01/01/2014,600 HARTER RD,TX,DALLAS,331990.0,0.0,750.0,2.0,3.0,3.0,75218.0
1850,22/07/2019,01/01/2014,10600 HAMLIN DR,TX,DALLAS,286930.0,0.0,466.0,2.0,3.0,3.0,75217.0
1851,01/08/2019,01/01/2013,7301 WHINTATT ST,TX,DALLAS,467750.0,0.0,981.0,2.0,4.0,3.0,75226.0
1852,13/06/2019,01/01/2013,2400 CEDAR LN,TX,DALLAS,404680.0,0.0,689.0,2.0,3.0,3.0,75204.0
1853,31/07/2019,01/01/2013,1 QUEENSVIEW CT,TX,DALLAS,336280.0,0.0,579.0,2.0,3.0,3.0,75225.0
1854,09/07/2019,01/01/2013,3201 RUTLEDGE ST,TX,DALLAS,611240.0,0.0,933.0,2.0,4.0,4.0,75215.0
1855,13/06/2019,01/01/2013,2344 JULIANNA CIR,TX,DALLAS,376500.0,0.0,1027.0,2.0,6.0,2.0,75229.0
1856,11/06/2019,01/01/2013,301 AVENUE G,TX,DALLAS,1802060.0,0.0,1426.0,2.0,5.0,5.0,75203.0
1857,27/06/2019,01/01/2013,2600 RODNEY LN,TX,DALLAS,852200.0,0.0,1012.0,2.0,4.0,3.0,75229.0
1858,28/07/2019,01/01/2013,10501 NEWKIRK ST,TX,DALLAS,515380.0,0.0,927.0,2.0,5.0,3.0,75220.0
1859,29/07/2019,01/01/2013,2201 CONNECTOR DR,TX,DALLAS,455440.0,0.0,424.0,2.0,2.0,2.0,75220.0
1860,22/07/2019,01/01/2013,1601 POMPANO BEACH DR,TX,DALLAS,1325660.0,0.0,1372.0,2.0,4.0,4.0,75217.0
1861,24/06/2019,01/01/2013,5001 LILAC LN,TX,DALLAS,577290.0,0.0,838.0,2.0,4.0,3.0,75209.0
1862,25/07/2019,01/01/2013,1400 EL CAMPO DR,TX,DALLAS,566450.0,0.0,1045.0,2.0,4.0,3.0,75218.0
1863,14/07/2019,01/01/2013,1001 ANN ARBOR AVE,TX,DALLAS,401880.0,0.0,744.0,3.0,4.0,4.0,75216.0
1864,27/06/2019,01/01/2013,4401 HIGGINS AVE,TX,DALLAS,380440.0,0.0,783.0,2.0,5.0,4.0,75211.0
1865,05/08/2019,01/01/2013,3920 PEACHTREE RD,TX,DALLAS,883280.0,0.0,1116.0,3.0,4.0,3.0,75227.0
1866,24/06/2019,01/01/2013,4701 HANOVER AVE,TX,DALLAS,821330.0,0.0,786.0,1.0,2.0,3.0,75209.0
1867,21/07/2019,01/01/2013,7700 KOMALTY DR,TX,DALLAS,545170.0,0.0,838.0,2.0,4.0,3.0,75217.0
1868,31/07/2019,01/01/2013,7700 GLEN AMERICA DR,TX,DALLAS,528440.0,0.0,975.0,2.0,4.0,3.0,75225.0
1869,12/06/2019,01/01/2013,503 HIGH ST,TX,DALLAS,522530.0,0.0,402.0,3.0,3.0,2.0,75203.0
1870,12/08/2019,01/01/2013,9941 MARLIN DR,TX,DALLAS,497700.0,0.0,649.0,2.0,3.0,3.0,75228.0
1871,23/07/2019,01/01/2013,1700 KAREN LN,TX,DALLAS,416650.0,0.0,661.0,2.0,4.0,3.0,75217.0
1872,10/07/2019,01/01/2013,1201 MICHIGAN AVE,TX,DALLAS,414340.0,0.0,856.0,2.0,4.0,3.0,75216.0
1873,25/06/2019,01/01/2013,4200 YORK ST,TX,DALLAS,411720.0,0.0,576.0,2.0,3.0,3.0,75210.0
1874,24/06/2019,01/01/2013,8601 LABRON AVE,TX,DALLAS,388930.0,0.0,561.0,2.0,3.0,3.0,75209.0
1875,30/07/2019,01/01/2013,100 BROOKHAVEN DR,TX,DALLAS,365860.0,0.0,591.0,2.0,3.0,3.0,75224.0
1876,30/07/2019,01/01/2013,1800 MOUNTAIN LAKE RD,TX,DALLAS,330430.0,0.0,549.0,2.0,3.0,3.0,75224.0
1877,27/06/2019,01/01/2013,100 ARCHER AVE,TX,DALLAS,323780.0,0.0,430.0,3.0,3.0,2.0,75211.0
1878,08/07/2019,01/01/2013,2300 HICKORY ST,TX,DALLAS,309570.0,0.0,777.0,2.0,5.0,3.0,75215.0
1879,02/07/2019,01/01/2013,4300 QUIET LN,TX,DALLAS,264080.0,0.0,524.0,2.0,3.0,3.0,75211.0
1880,27/06/2019,01/01/2013,4500 VIA SAN EDUARDO,TX,DALLAS,261680.0,0.0,500.0,2.0,3.0,3.0,75211.0
1881,25/07/2019,01/01/2012,8600 SANTA CLARA DR,TX,DALLAS,927710.0,0.0,1207.0,2.0,4.0,3.0,75218.0
1882,04/07/2019,01/01/2012,3501 AINSWORTH DR,TX,DALLAS,487300.0,0.0,774.0,2.0,4.0,3.0,75229.0
1883,17/06/2019,01/01/2012,4401 LORRAINE AVE,TX,DALLAS,1265200.0,0.0,1119.0,2.0,4.0,4.0,75205.0
1884,08/06/2019,01/01/2012,222 BROWDER ST,TX,DALLAS,628380.0,0.0,924.0,2.0,4.0,3.0,75201.0
1885,25/06/2019,01/01/2012,6801 LOCKHEED AVE,TX,DALLAS,389140.0,0.0,436.0,2.0,2.0,2.0,75209.0
1886,11/07/2019,01/01/2012,1501 MADRID ST,TX,DALLAS,282140.0,0.0,853.0,2.0,5.0,3.0,75216.0
1887,28/07/2019,01/01/2012,5501 KEMPER CT,TX,DALLAS,163140.0,0.0,408.0,2.0,3.0,2.0,75220.0
1888,15/07/2019,01/01/2012,1500 BROCKHAM CIR,TX,DALLAS,915750.0,0.0,920.0,2.0,6.0,4.0,75217.0
1889,12/08/2019,01/01/2012,9900 SAN LEA DR,TX,DALLAS,1302160.0,0.0,786.0,2.0,4.0,2.0,75228.0
1890,15/07/2019,01/01/2012,6801 WOODHILL RD,TX,DALLAS,900210.0,0.0,820.0,2.0,4.0,3.0,75217.0
1891,28/07/2019,01/01/2012,2239 LOMBARDY LN,TX,DALLAS,667240.0,0.0,1012.0,1.0,5.0,3.0,75220.0
1892,13/08/2019,01/01/2012,2301 ROCKYGLEN DR,TX,DALLAS,451740.0,0.0,875.0,2.0,4.0,3.0,75228.0
1893,11/06/2019,01/01/2012,308 BONNIE VIEW RD,TX,DALLAS,979120.0,0.0,884.0,3.0,3.0,3.0,75203.0
1894,04/07/2019,01/01/2012,6900 ROCKVIEW LN,TX,DALLAS,919960.0,0.0,1216.0,2.0,4.0,4.0,75214.0
1895,04/07/2019,01/01/2012,7400 BRENTCOVE CIR,TX,DALLAS,826980.0,0.0,893.0,2.0,3.0,3.0,75214.0
1896,29/07/2019,01/01/2012,4201 WOODFIN DR,TX,DALLAS,791960.0,0.0,991.0,2.0,4.0,4.0,75220.0
1897,14/08/2019,01/01/2012,2700 JERRIDEE CIR,TX,DALLAS,762940.0,0.0,1076.0,3.0,4.0,2.0,75229.0
1898,02/07/2019,01/01/2012,4200 PEPPERTREE LN,TX,DALLAS,758240.0,0.0,844.0,2.0,3.0,3.0,75211.0
1899,19/07/2019,01/01/2012,8300 TERESA DR,TX,DALLAS,736000.0,0.0,802.0,2.0,4.0,3.0,75217.0
1900,07/07/2019,01/01/2012,4000 CREEKDALE DR,TX,DALLAS,725830.0,0.0,1027.0,2.0,4.0,3.0,75229.0
1901,10/07/2019,01/01/2012,900 HARLANDALE AVE,TX,DALLAS,701060.0,0.0,643.0,2.0,3.0,3.0,75216.0
1902,28/07/2019,01/01/2012,4000 ROSWELL ST,TX,DALLAS,653260.0,0.0,527.0,2.0,3.0,3.0,75219.0
1903,28/07/2019,01/01/2012,5300 DENTWOOD DR,TX,DALLAS,634930.0,0.0,960.0,2.0,4.0,4.0,75220.0
1904,18/06/2019,01/01/2012,3501 CRAGMONT AVE,TX,DALLAS,625650.0,0.0,613.0,2.0,3.0,4.0,75205.0
1905,08/08/2019,01/01/2012,11401 JOAQUIN DR,TX,DALLAS,611600.0,0.0,518.0,3.0,3.0,2.0,75228.0
1906,10/06/2019,01/01/2012,101 DAVIS ST,TX,DALLAS,555450.0,0.0,664.0,2.0,3.0,3.0,75203.0
1907,24/07/2019,01/01/2012,12200 GARLAND RD,TX,DALLAS,541370.0,0.0,981.0,2.0,5.0,4.0,75218.0
1908,01/08/2019,01/01/2012,2700 GROVE HILL RD,TX,DALLAS,518770.0,0.0,378.0,3.0,1.0,1.0,75227.0
1909,12/08/2019,01/01/2012,3301 MODLIN ST,TX,DALLAS,511720.0,0.0,497.0,3.0,3.0,3.0,75228.0
1910,18/06/2019,01/01/2012,2501 GARRETT AVE,TX,DALLAS,507180.0,0.0,869.0,2.0,4.0,3.0,75206.0
1911,12/08/2019,01/01/2012,2901 SAN LUCAS AVE,TX,DALLAS,503040.0,0.0,597.0,2.0,3.0,3.0,75228.0
1912,22/07/2019,01/01/2012,300 BEAUTYCREST CIR,TX,DALLAS,474970.0,0.0,424.0,3.0,3.0,3.0,75217.0
1913,17/06/2019,01/01/2012,5501 DOUGLAS AVE,TX,DALLAS,455580.0,0.0,634.0,2.0,3.0,3.0,75205.0
1914,14/08/2019,01/01/2012,3145 MODELLA AVE,TX,DALLAS,438100.0,0.0,805.0,2.0,4.0,3.0,75229.0
1915,06/08/2019,01/01/2012,6000 MENGER AVE,TX,DALLAS,419760.0,0.0,823.0,2.0,4.0,3.0,75227.0
1916,14/08/2019,01/01/2012,12300 ARCHDALE DR,TX,DALLAS,419500.0,0.0,945.0,2.0,3.0,3.0,75230.0
1917,01/08/2019,01/01/2012,4901 BEN CASEY CT,TX,DALLAS,415880.0,0.0,826.0,2.0,3.0,3.0,75227.0
1918,27/06/2019,01/01/2012,4000 PINK STAR DR,TX,DALLAS,353010.0,0.0,671.0,2.0,4.0,3.0,75211.0
1919,08/07/2019,01/01/2012,4000 BEAVER BROOK LN,TX,DALLAS,341280.0,0.0,829.0,2.0,5.0,3.0,75229.0
1920,17/07/2019,01/01/2012,8900 QUINN ST,TX,DALLAS,339010.0,0.0,399.0,2.0,2.0,2.0,75217.0
1921,12/06/2019,01/01/2012,3800 ELFLAND CIR,TX,DALLAS,331090.0,0.0,582.0,3.0,3.0,3.0,75229.0
1922,15/07/2019,01/01/2012,1700 ROCKY PLACE CT,TX,DALLAS,305030.0,0.0,658.0,2.0,4.0,3.0,75217.0
1923,07/08/2019,01/01/2012,8901 FAIRHAVEN LN,TX,DALLAS,276090.0,0.0,503.0,2.0,3.0,2.0,75227.0
1924,13/08/2019,01/01/2011,2401 GREENPORT DR,TX,DALLAS,675560.0,0.0,911.0,2.0,3.0,3.0,75228.0
1925,04/07/2019,01/01/2011,6901 GREENTREE LN,TX,DALLAS,545130.0,0.0,887.0,2.0,4.0,3.0,75214.0
1926,06/08/2019,01/01/2011,6801 LACYWOOD LN,TX,DALLAS,527500.0,0.0,399.0,2.0,2.0,3.0,75227.0
1927,03/07/2019,01/01/2011,3300 CROSSMAN AVE,TX,DALLAS,500930.0,0.0,893.0,2.0,4.0,3.0,75212.0
1928,18/06/2019,01/01/2011,5224 MILAM ST,TX,DALLAS,660710.0,0.0,1085.0,2.0,4.0,4.0,75206.0
1929,13/06/2019,01/01/2011,4900 FLITWICK CT,TX,DALLAS,501140.0,0.0,503.0,3.0,3.0,2.0,75204.0
1930,30/07/2019,01/01/2011,101 WHIPPOORWILL DR,TX,DALLAS,240300.0,0.0,469.0,2.0,3.0,2.0,75224.0
1931,29/07/2019,01/01/2011,9900 ILA DR,TX,DALLAS,747130.0,0.0,783.0,2.0,4.0,3.0,75220.0
1932,11/06/2019,01/01/2011,301 DUBOIS AVE,TX,DALLAS,580590.0,0.0,1152.0,2.0,4.0,3.0,75203.0
1933,21/06/2019,01/01/2011,2101 CENTENNIAL VALLEY LN,TX,DALLAS,567380.0,0.0,533.0,3.0,3.0,2.0,75208.0
1934,02/07/2019,01/01/2011,3900 ROLINDA DR,TX,DALLAS,495530.0,0.0,579.0,3.0,3.0,3.0,75211.0
1935,25/06/2019,01/01/2011,4201 WILLOW SPRINGS LN,TX,DALLAS,330110.0,0.0,774.0,2.0,4.0,3.0,75210.0
1936,18/06/2019,01/01/2011,4619 INSURANCE LN,TX,DALLAS,821360.0,0.0,978.0,2.0,5.0,3.0,75205.0
1937,11/07/2019,01/01/2011,801 STRICKLAND ST,TX,DALLAS,735950.0,0.0,884.0,2.0,4.0,3.0,75216.0
1938,24/06/2019,01/01/2011,2800 VIRGO LN,TX,DALLAS,649680.0,0.0,1070.0,2.0,4.0,3.0,75229.0
1939,06/08/2019,01/01/2011,7600 BEARDEN LN,TX,DALLAS,500760.0,0.0,942.0,2.0,4.0,3.0,75227.0
1940,08/07/2019,01/01/2011,1700 GANO ST,TX,DALLAS,428240.0,0.0,765.0,2.0,3.0,3.0,75215.0
1941,17/06/2019,01/01/2011,6100 BOEDEKER DR,TX,DALLAS,331920.0,0.0,698.0,1.0,5.0,3.0,75205.0
1942,05/08/2019,01/01/2011,4831 HOLLOW BEND LN,TX,DALLAS,1730190.0,0.0,1564.0,2.0,5.0,4.0,75227.0
1943,24/06/2019,01/01/2011,8700 CORTLEIGH PL,TX,DALLAS,1407600.0,0.0,1100.0,2.0,4.0,4.0,75209.0
1944,17/06/2019,01/01/2011,1 WILLOWOOD ST,TX,DALLAS,1053210.0,0.0,1076.0,2.0,4.0,4.0,75205.0
1945,06/08/2019,01/01/2011,7601 BLOSSOM LN,TX,DALLAS,1020280.0,0.0,1201.0,2.0,4.0,4.0,75227.0
1946,14/08/2019,01/01/2011,2200 ALBERTA DR,TX,DALLAS,741810.0,0.0,692.0,1.0,2.0,3.0,75229.0
1947,21/06/2019,01/01/2011,212 MELBA ST,TX,DALLAS,677990.0,0.0,1015.0,2.0,5.0,3.0,75208.0
1948,04/07/2019,01/01/2011,2800 GUYMON ST,TX,DALLAS,658680.0,0.0,1070.0,2.0,4.0,3.0,75212.0
1949,07/08/2019,01/01/2011,2 MASLAND CIR,TX,DALLAS,586960.0,0.0,500.0,2.0,3.0,2.0,75230.0
1950,08/07/2019,01/01/2011,1400 BLAKENEY ST,TX,DALLAS,575660.0,0.0,1009.0,2.0,4.0,3.0,75215.0
1951,16/07/2019,01/01/2011,8901 SHORELARK DR,TX,DALLAS,550610.0,0.0,573.0,3.0,3.0,4.0,75217.0
1952,19/07/2019,01/01/2011,8100 DELL GARDEN AVE,TX,DALLAS,527580.0,0.0,783.0,2.0,4.0,3.0,75217.0
1953,18/06/2019,01/01/2011,2501 LANERI AVE,TX,DALLAS,526660.0,0.0,512.0,2.0,3.0,3.0,75206.0
1954,12/08/2019,01/01/2011,9701 ASH CREEK DR,TX,DALLAS,513380.0,0.0,957.0,2.0,3.0,3.0,75228.0
1955,13/06/2019,01/01/2011,4806 VIRGINIA AVE,TX,DALLAS,496170.0,0.0,765.0,2.0,3.0,3.0,75204.0
1956,02/07/2019,01/01/2011,2100 RIVIERA DR,TX,DALLAS,452770.0,0.0,789.0,2.0,4.0,3.0,75211.0
1957,21/07/2019,01/01/2011,701 LAWTON DR,TX,DALLAS,432190.0,0.0,777.0,2.0,5.0,3.0,75217.0
1958,31/07/2019,01/01/2011,9100 CLEARLAKE DR,TX,DALLAS,431980.0,0.0,747.0,2.0,3.0,3.0,75225.0
1959,30/07/2019,01/01/2011,501 WYNNEWOOD VILLAGE SHP CTR,TX,DALLAS,426120.0,0.0,725.0,3.0,3.0,3.0,75224.0
1960,10/06/2019,01/01/2011,301 STEINMAN AVE,TX,DALLAS,415610.0,0.0,561.0,3.0,3.0,2.0,75203.0
1961,13/06/2019,01/01/2011,1901 CALIFORNIA DR,TX,DALLAS,415090.0,0.0,536.0,3.0,3.0,3.0,75204.0
1962,28/07/2019,01/01/2011,2401 RENTZEL ST,TX,DALLAS,404240.0,0.0,378.0,2.0,2.0,1.0,75220.0
1963,17/06/2019,01/01/2011,4401 HIGHLAND DR,TX,DALLAS,383460.0,0.0,713.0,2.0,4.0,3.0,75205.0
1964,25/06/2019,01/01/2011,4200 MARSHALL DR,TX,DALLAS,381200.0,0.0,549.0,2.0,3.0,2.0,75210.0
1965,12/06/2019,01/01/2011,4401 GENNARO ST,TX,DALLAS,368460.0,0.0,789.0,1.0,5.0,3.0,75204.0
1966,24/07/2019,01/01/2011,4533 RIDGE RD,TX,DALLAS,311790.0,0.0,616.0,2.0,3.0,3.0,75229.0
1967,17/07/2019,01/01/2011,8600 FILES ST,TX,DALLAS,303030.0,0.0,469.0,2.0,3.0,3.0,75217.0
1968,28/07/2019,01/01/2011,3001 LOCKMOOR LN,TX,DALLAS,302490.0,0.0,841.0,2.0,4.0,3.0,75220.0
1969,07/06/2019,01/01/2011,2105 COMMERCE ST,TX,DALLAS,297800.0,0.0,539.0,2.0,2.0,3.0,75201.0
1970,07/08/2019,01/01/2011,8600 BARCLAY ST,TX,DALLAS,268060.0,0.0,299.0,2.0,2.0,2.0,75227.0
1971,17/06/2019,01/01/2011,3501 BEVERLY DR,TX,DALLAS,267840.0,0.0,454.0,2.0,2.0,1.0,75205.0
1972,13/06/2019,01/01/2011,10800 CINDERELLA LN,TX,DALLAS,240040.0,0.0,969.0,2.0,3.0,3.0,75229.0
1973,21/06/2019,01/01/2010,300 MATHEY CT,TX,DALLAS,342500.0,0.0,512.0,2.0,3.0,3.0,75208.0
1974,19/06/2019,01/01/2010,2401 WILD CHERRY WAY,TX,DALLAS,318250.0,0.0,594.0,2.0,3.0,3.0,75206.0
1975,24/07/2019,01/01/2010,550 AQUA DR,TX,DALLAS,753430.0,0.0,1088.0,2.0,3.0,4.0,75218.0
1976,18/06/2019,01/01/2010,2901 HENDERSON AVE,TX,DALLAS,505020.0,0.0,661.0,2.0,4.0,3.0,75206.0
1977,11/06/2019,01/01/2010,501 HATTON ST,TX,DALLAS,1051630.0,0.0,716.0,2.0,3.0,3.0,75203.0
1978,05/08/2019,01/01/2010,5400 PARKDALE DR,TX,DALLAS,964930.0,0.0,1094.0,2.0,4.0,3.0,75227.0
1979,25/06/2019,01/01/2010,4312 CARPENTER AVE,TX,DALLAS,955720.0,0.0,1018.0,2.0,4.0,4.0,75210.0
1980,31/07/2019,01/01/2010,4201 WOODCLIFF DR,TX,DALLAS,902950.0,0.0,1049.0,2.0,4.0,4.0,75224.0
1981,13/06/2019,01/01/2010,1701 WATKINS AVE,TX,DALLAS,870350.0,0.0,960.0,3.0,3.0,3.0,75204.0
1982,25/06/2019,01/01/2010,2600 GERTRUDE AVE,TX,DALLAS,787340.0,0.0,978.0,2.0,4.0,4.0,75210.0
1983,19/06/2019,01/01/2010,101 PARKHOUSE ST,TX,DALLAS,776260.0,0.0,808.0,2.0,3.0,3.0,75207.0
1984,21/07/2019,01/01/2010,800 RAYENELL AVE,TX,DALLAS,682020.0,0.0,814.0,2.0,4.0,3.0,75217.0
1985,27/06/2019,01/01/2010,4401 MEREDITH AVE,TX,DALLAS,660290.0,0.0,805.0,2.0,3.0,3.0,75211.0
1986,04/07/2019,01/01/2010,1301 ANDY ST,TX,DALLAS,652230.0,0.0,911.0,2.0,3.0,3.0,75212.0
1987,06/08/2019,01/01/2010,6000 GREENMERE PL,TX,DALLAS,630170.0,0.0,750.0,2.0,3.0,3.0,75227.0
1988,07/06/2019,01/01/2010,1400 FIRST CITY CTR,TX,DALLAS,627950.0,0.0,866.0,1.0,4.0,3.0,75201.0
1989,24/07/2019,01/01/2010,11500 DORCHESTER DR,TX,DALLAS,601010.0,0.0,796.0,1.0,3.0,2.0,75218.0
1990,11/07/2019,01/01/2010,1801 LAMONT AVE,TX,DALLAS,592290.0,0.0,841.0,2.0,4.0,3.0,75216.0
1991,17/07/2019,01/01/2010,1600 BLUE MEADOW ST,TX,DALLAS,585480.0,0.0,625.0,3.0,3.0,3.0,75217.0
1992,28/06/2019,01/01/2010,1200 VINCENT AVE,TX,DALLAS,582370.0,0.0,533.0,3.0,3.0,3.0,75211.0
1993,05/08/2019,01/01/2010,6800 HAWKS NEST CT,TX,DALLAS,544230.0,0.0,472.0,2.0,3.0,3.0,75227.0
1994,26/06/2019,01/01/2010,601 MAXIMILLIAN WAY,TX,DALLAS,541530.0,0.0,469.0,2.0,3.0,2.0,75211.0
1995,14/08/2019,01/01/2010,11400 SPROWLES ST,TX,DALLAS,532840.0,0.0,591.0,2.0,3.0,3.0,75229.0
1996,23/07/2019,01/01/2010,1201 LA RIOJA DR,TX,DALLAS,518170.0,0.0,460.0,2.0,3.0,4.0,75217.0
1997,10/07/2019,01/01/2010,2601 VALENTINE ST,TX,DALLAS,500810.0,0.0,558.0,2.0,3.0,4.0,75215.0
1998,14/08/2019,01/01/2010,8101 STONY CREEK DR,TX,DALLAS,500770.0,0.0,457.0,1.0,2.0,2.0,75228.0
1999,23/07/2019,01/01/2010,190 CLASSEN DR,TX,DALLAS,486690.0,0.0,457.0,3.0,2.0,3.0,75218.0
2000,05/08/2019,01/01/2010,5600 CARY ST,TX,DALLAS,460040.0,0.0,399.0,2.0,3.0,3.0,75227.0
2001,21/06/2019,01/01/2010,1100 BALLARD AVE,TX,DALLAS,447840.0,0.0,664.0,1.0,3.0,3.0,75208.0
2002,13/06/2019,01/01/2010,4800 DANBROOK,TX,DALLAS,438870.0,0.0,369.0,2.0,2.0,1.0,75204.0
2003,13/08/2019,01/01/2010,8501 ARTURO DR,TX,DALLAS,435140.0,0.0,707.0,2.0,4.0,3.0,75228.0
2004,27/06/2019,01/01/2010,2801 BYWAY ST,TX,DALLAS,432410.0,0.0,475.0,2.0,3.0,2.0,75211.0
2005,17/06/2019,01/01/2010,3901 EUCLID AVE,TX,DALLAS,423160.0,0.0,521.0,3.0,2.0,3.0,75205.0
2006,29/07/2019,01/01/2010,9901 ELMADA LN,TX,DALLAS,417640.0,0.0,728.0,2.0,3.0,3.0,75220.0
2007,26/06/2019,01/01/2010,2900 TOURAINE DR,TX,DALLAS,414320.0,0.0,463.0,1.0,3.0,2.0,75211.0
2008,08/07/2019,01/01/2010,1500 COSETTE DR,TX,DALLAS,403170.0,0.0,884.0,2.0,3.0,3.0,75215.0
2009,20/06/2019,01/01/2010,1400 LA SENDA PL,TX,DALLAS,388950.0,0.0,600.0,2.0,3.0,3.0,75208.0
2010,14/08/2019,01/01/2010,2900 BEND DR,TX,DALLAS,377380.0,0.0,454.0,3.0,3.0,2.0,75229.0
2011,17/06/2019,01/01/2010,4301 RHEIMS PL,TX,DALLAS,372000.0,0.0,354.0,2.0,2.0,3.0,75205.0
2012,28/07/2019,01/01/2010,10900 GOODNIGHT LN,TX,DALLAS,362720.0,0.0,338.0,2.0,2.0,2.0,75220.0
2013,27/06/2019,01/01/2010,200 CALUMET AVE,TX,DALLAS,362060.0,0.0,491.0,3.0,3.0,2.0,75211.0
2014,01/07/2019,01/01/2010,4400 BESSIE DR,TX,DALLAS,346870.0,0.0,707.0,2.0,4.0,3.0,75211.0
2015,28/07/2019,01/01/2010,9300 ALVA CT,TX,DALLAS,331010.0,0.0,710.0,2.0,3.0,3.0,75220.0
2016,14/06/2019,01/01/2010,700 CANNEN JOHN LN,TX,DALLAS,327000.0,0.0,488.0,3.0,3.0,2.0,75204.0
2017,24/06/2019,01/01/2010,5001 HORSESHOE TRL,TX,DALLAS,301420.0,0.0,710.0,1.0,5.0,3.0,75209.0
2018,07/07/2019,01/01/2010,6800 CAROLYNCREST DR,TX,DALLAS,299840.0,0.0,640.0,2.0,3.0,3.0,75214.0
2019,07/07/2019,01/01/2010,6100 TOWN HILL LN,TX,DALLAS,288160.0,0.0,488.0,2.0,2.0,3.0,75214.0
2020,18/06/2019,01/01/2010,10800 STRAIT LANE CIR,TX,DALLAS,2140.0,0.0,1558.0,2.0,4.0,5.0,75229.0
2021,14/08/2019,01/01/2009,11300 ANAHEIM DR,TX,DALLAS,524147.3,0.0,689.5,2.0,5.0,5.0,75229.0
